Row.names,summaryGroups,summaryGroupsExtended,CONSENSUS_CRG,CONSENSUS2_CRG,PR2_L1,PR2_L2,PR2_L3,PR2_L4,PR2_L5,PR2_L6,PR2_L7,PR2_L8,perc_id_PR2,al_length_PR2,summary_type,summaryGroups_metazoan
ASV_14834,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,96.316,380,heterotroph - saprotroph - parasite ,
ASV_19344,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,99.12,341,heterotroph - saprotroph - parasite ,
ASV_19368,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,99.475,381,heterotroph - saprotroph - parasite ,
ASV_19435,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,93.438,381,heterotroph - saprotroph - parasite ,
ASV_19482,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp,97.375,381,heterotroph - saprotroph - parasite ,
ASV_1950,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_19518,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II-Clade-52_X,Dino-Group-II-Clade-52_X_sp,98.163,381,heterotroph - saprotroph - parasite ,
ASV_19532,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-17,Dino-Group-II-Clade-17_X,Dino-Group-II-Clade-17_X_sp,96.57,379,heterotroph - saprotroph - parasite ,
ASV_19550,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-29,Dino-Group-II-Clade-29_X,Dino-Group-II-Clade-29_X_sp,100,387,heterotroph - saprotroph - parasite ,
ASV_19835,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp,96.063,381,heterotroph - saprotroph - parasite ,
ASV_19903,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,97.368,380,heterotroph - saprotroph - parasite ,
ASV_19936,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-17,Dino-Group-II-Clade-17_X,Dino-Group-II-Clade-17_X_sp,96.306,379,heterotroph - saprotroph - parasite ,
ASV_19951,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp,91.076,381,heterotroph - saprotroph - parasite ,
ASV_19991,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp,98.688,381,heterotroph - saprotroph - parasite ,
ASV_20018,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-56,Dino-Group-II-Clade-56_X,Dino-Group-II-Clade-56_X_sp,95.526,380,heterotroph - saprotroph - parasite ,
ASV_20098,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp,98.163,381,heterotroph - saprotroph - parasite ,
ASV_2122,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp,96.85,381,heterotroph - saprotroph - parasite ,
ASV_2869,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,99.738,382,heterotroph - saprotroph - parasite ,
ASV_3089,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,99.737,380,heterotroph - saprotroph - parasite ,
ASV_3123,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,93.438,381,heterotroph - saprotroph - parasite ,
ASV_3404,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,96.053,380,heterotroph - saprotroph - parasite ,
ASV_3792,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_4014,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp,99.213,381,heterotroph - saprotroph - parasite ,
ASV_4240,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,97.895,380,heterotroph - saprotroph - parasite ,
ASV_4264,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-47,Dino-Group-II-Clade-47_X,Dino-Group-II-Clade-47_X_sp,99.475,381,heterotroph - saprotroph - parasite ,
ASV_4285,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,97.638,381,heterotroph - saprotroph - parasite ,
ASV_4509,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,92.632,380,heterotroph - saprotroph - parasite ,
ASV_4608,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,94.226,381,heterotroph - saprotroph - parasite ,
ASV_4825,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,98.421,380,heterotroph - saprotroph - parasite ,
ASV_5276,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp,97.375,381,heterotroph - saprotroph - parasite ,
ASV_5403,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,95,380,heterotroph - saprotroph - parasite ,
ASV_5621,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp,97.113,381,heterotroph - saprotroph - parasite ,
ASV_6118,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,97.632,380,heterotroph - saprotroph - parasite ,
ASV_6268,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp,97.375,381,heterotroph - saprotroph - parasite ,
ASV_7524,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp,98.425,381,heterotroph - saprotroph - parasite ,
ASV_7712,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,97.644,382,heterotroph - saprotroph - parasite ,
ASV_8044,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,95.801,381,heterotroph - saprotroph - parasite ,
ASV_8098,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-2,Dino-Group-II-Clade-2_X,Dino-Group-II-Clade-2_X_sp,94.226,381,heterotroph - saprotroph - parasite ,
ASV_8664,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,98.688,381,heterotroph - saprotroph - parasite ,
ASV_980,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-17,Dino-Group-II-Clade-17_X,Dino-Group-II-Clade-17_X_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_9803,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,98.947,380,heterotroph - saprotroph - parasite ,
ASV_19551,MALV,MALV,MALV-III,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp,99.244,397,heterotroph - saprotroph - parasite ,
ASV_20058,MALV,MALV,MALV-III,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp,96.606,383,heterotroph - saprotroph - parasite ,
ASV_19837,fungi,fungi,Basidiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Rhodotorula,Rhodotorula_marina,99.739,383,heterotroph - saprotroph - parasite ,
ASV_4732,fungi,fungi,Basidiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Tremellomycetes_X,Tremellomycetes_X_sp,99.737,380,heterotroph - saprotroph - parasite ,
ASV_14824,fungi,fungi,Basidiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,Blastocladiomycota_XX,Blastocladiomycota_XX_sp,85.302,381,heterotroph - saprotroph - parasite ,
ASV_18526,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycotina_X,Chytridiomycotina_XX,Chytridiomycotina_XX_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_19785,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp,95.026,382,heterotroph - saprotroph - parasite ,
ASV_19834,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhyzophidiales_X,Rhyzophidiales_X_sp,91.864,381,heterotroph - saprotroph - parasite ,
ASV_5402,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycotina_X,Chytridiomycotina_XX,Chytridiomycotina_XX_sp,99.474,380,heterotroph - saprotroph - parasite ,
ASV_9435,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp,98.158,380,heterotroph - saprotroph - parasite ,
ASV_19530,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp,97.34,376,heterotroph - saprotroph - parasite ,
ASV_9457,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp,98.684,380,heterotroph - saprotroph - parasite ,
ASV_19399,fungi,fungi,Cryptomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp,97.105,380,heterotroph - saprotroph - parasite ,
ASV_19560,fungi,fungi,Cryptomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp,94.503,382,heterotroph - saprotroph - parasite ,
ASV_20127,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Haptophyta_Clade_HAP4,Haptophyta_Clade_HAP4_X,Haptophyta_Clade_HAP4_XX,Haptophyta_Clade_HAP4_XXX,Haptophyta_Clade_HAP4_XXX_sp,98.958,384,phototroph,
ASV_8119,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_pouchetii,99.738,381,phototroph,
ASV_20006,crypto,crypto,Katablepharidae,Cryptista,Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,Katablepharidales_X,Katablepharis,Katablepharis_japonica,99.735,377,heterotroph - saprotroph - parasite ,
ASV_2300,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Pectinaria,Pectinaria_granulata,98.163,381,heterotroph - saprotroph - parasite ,Metazoa-Annelida
ASV_12837,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Balanus,Balanus_glandula,100,419,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_15161,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Centropages,Centropages_hamatus,100,240,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_18507,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp,99.74,384,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19313,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Pseudocalanus,Pseudocalanus_elongatus,100,391,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19433,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus,100,249,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19434,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Pseudocalanus,Pseudocalanus_elongatus,99.5,400,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19506,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp,99.752,403,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19519,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp,86.861,411,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19522,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp,93.523,386,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19786,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp,87.402,381,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19833,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Centropages,Centropages_hamatus,95.052,384,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19855,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp,99.256,403,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19872,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Metridia,Metridia_sp,99.5,400,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_20020,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus,93.473,383,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_8306,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus,98.433,383,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_8407,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp,100,403,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_20090,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Acartia,Acartia_omorii,78.608,388,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_19388,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Zanclea,Zanclea_prolifera,98.681,379,heterotroph - saprotroph - parasite ,Metazoa-Cnidaria
ASV_19487,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Nanomia,Nanomia_bijuga,100,224,heterotroph - saprotroph - parasite ,Metazoa-Cnidaria
ASV_19961,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Aglaura,Aglaura_hemistoma,97.895,380,heterotroph - saprotroph - parasite ,Metazoa-Cnidaria
ASV_7934,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Leuckartiara,Leuckartiara_octona,99.211,380,heterotroph - saprotroph - parasite ,Metazoa-Cnidaria
ASV_20097,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Ctenophora,Ctenophora_X,Ctenophora_XX,Ctenophora_XXX,Ctenophora_XXX_sp,99.495,396,heterotroph - saprotroph - parasite ,Metazoa-Ctenophora
ASV_19507,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Echinodermata,Echinodermata_X,Echinodermata_XX,Echinodermata_XXX,Echinodermata_XXX_sp,79.95,399,heterotroph - saprotroph - parasite ,Metazoa-Echinodermata
ASV_18763,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Mytiloida,Mytilus,Mytilus_edulis,100,387,heterotroph - saprotroph - parasite ,Metazoa-Mollusca
ASV_19454,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Trophurus,Trophurus_imperialis,77.376,221,heterotroph - saprotroph - parasite ,Metazoa-Nematoda
ASV_19806,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadoridae,Punctodora,Punctodora_ratzeburgensis,94.737,380,heterotroph - saprotroph - parasite ,Metazoa-Nematoda
ASV_19561,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Nemertea,Nemertea_X,Nemertea_XX,Oerstedia,Oerstedia_sp,100,381,heterotroph - saprotroph - parasite ,Metazoa-Nemertea
ASV_13854,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Appendicularia,Oikopleura,Oikopleura_sp,99.741,386,heterotroph - saprotroph - parasite ,Metazoa-Urochordata
ASV_10509,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Coscinodiscus,Coscinodiscus_radiatus,99.739,383,phototroph,
ASV_11920,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Pseudo-nitzschia,Pseudo-nitzschia_pseudodelicatissima,93.211,383,phototroph,
ASV_18535,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Coscinodiscus,Coscinodiscus_jonesianus,84.935,385,phototroph,
ASV_19342,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_debilis_1,99.748,397,phototroph,
ASV_19459,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Radial-centric-basal-Coscinodiscophyceae_X,Radial-centric-basal-Coscinodiscophyceae_X_sp,96.997,333,phototroph,
ASV_19504,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Coscinodiscus,Coscinodiscus_wailesii,99.74,384,phototroph,
ASV_19536,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Coscinodiscus,Coscinodiscus_jonesianus,82.292,384,phototroph,
ASV_19856,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Corethron,Corethron_inerme,96.867,383,phototroph,
ASV_19937,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Polar-centric-Mediophyceae_X,Polar-centric-Mediophyceae_X_sp,99.481,385,phototroph,
ASV_19958,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_lorenzianus,98.953,382,phototroph,
ASV_20004,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Raphid-pennate_X,Raphid-pennate_X_sp,99.213,381,phototroph,
ASV_20110,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_dichaeta,94.792,384,phototroph,
ASV_20113,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Coscinodiscus,Coscinodiscus_radiatus,99.739,383,phototroph,
ASV_3549,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_guillardii,99.219,384,phototroph,
ASV_4198,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Cymbella,Cymbella_diavola,99.737,380,phototroph,
ASV_4227,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Arcocellulus,Arcocellulus_cornucervis,98.958,384,phototroph,
ASV_6351,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Cymbella,Cymbella_sp,94.96,377,phototroph,
